NMI,METER SERIAL NUMBER,CON/GEN,DATE,ESTIMATED?,00:00 - 00:30,00:30 - 01:00,01:00 - 01:30,01:30 - 02:00,02:00 - 02:30,02:30 - 03:00,03:00 - 03:30,03:30 - 04:00,04:00 - 04:30,04:30 - 05:00,05:00 - 05:30,05:30 - 06:00,06:00 - 06:30,06:30 - 07:00,07:00 - 07:30,07:30 - 08:00,08:00 - 08:30,08:30 - 09:00,09:00 - 09:30,09:30 - 10:00,10:00 - 10:30,10:30 - 11:00,11:00 - 11:30,11:30 - 12:00,12:00 - 12:30,12:30 - 13:00,13:00 - 13:30,13:30 - 14:00,14:00 - 14:30,14:30 - 15:00,15:00 - 15:30,15:30 - 16:00,16:00 - 16:30,16:30 - 17:00,17:00 - 17:30,17:30 - 18:00,18:00 - 18:30,18:30 - 19:00,19:00 - 19:30,19:30 - 20:00,20:00 - 20:30,20:30 - 21:00,21:00 - 21:30,21:30 - 22:00,22:00 - 22:30,22:30 - 23:00,23:00 - 23:30,23:30 - 00:00
6001260509,7625,Consumption,24/8/19,No,0.75,0.981,0.075,0.075,0.05,0.05,0.05,0.081,0.056,0.056,0.063,0.063,0.05,0.056,0.075,0.05,0.05,0.237,0.563,0.644,0.181,0.138,0.263,0.138,0.056,0.069,0.063,0.056,0.075,0.056,0.069,0.056,0.056,0.081,0.056,0.056,0.081,0.469,0.313,0.313,0.287,0.475,0.3,0.225,0.194,0.275,0.244,0.513
6001260509,7625,Consumption,25/8/19,No,0.725,0.875,0.938,0.188,0.194,0.231,0.169,0.219,0.175,0.175,0.181,0.188,0.175,0.188,0.175,0.181,0.169,0.175,0.487,0.469,0.369,0.269,0.769,0.231,0.188,0.231,0.212,0.169,0.406,0.338,0.431,0.65,1,0.806,0.275,0.175,0.194,0.169,0.175,0.206,0.6,1.175,0.688,1.363,0.338,0.331,0.469,0.444
6001260509,7625,Consumption,26/8/19,No,0.675,0.45,0.206,0.181,0.175,0.194,0.175,0.175,0.169,0.194,0.169,0.169,0.169,0.206,0.856,0.319,0.538,0.113,0.444,0.094,0.869,0.819,0.706,0.05,0.319,0.475,0.225,0.263,0.094,0.1,0.194,0.131,0.081,0.05,0.069,0.369,0.806,0.55,0.181,0.175,0.412,0.2,0.237,0.237,0.319,0.181,0.194,0.188
6001260509,7625,Consumption,27/8/19,No,0.656,0.831,0.35,0.556,0.138,0.094,0.094,0.088,0.069,0.056,0.075,0.05,0.05,0.056,1.175,0.281,0.3,0.394,0.088,0.306,0.144,0.225,0.287,0.163,0.088,0.194,0.069,0.181,0.138,0.188,0.138,0.069,0.35,0.044,0.125,0.263,0.237,0.406,0.356,0.325,0.225,0.2,0.138,0.344,0.263,0.388,0.294,0.425
6001260509,7625,Consumption,28/8/19,No,0.85,0.813,0.088,0.056,0.144,0.106,0.056,0.05,0.056,0.075,0.05,0.056,0.056,0.306,0.813,0.431,0.106,0.131,0.212,0.244,0.231,0.094,0.05,0.113,0.281,0.1,0.237,0.35,0.381,0.531,0.856,0.388,0.044,0.063,0.063,0.469,0.563,0.494,1.238,0.5,0.319,0.231,0.237,0.356,0.25,0.244,1,0.719
6001260509,7625,Consumption,29/8/19,No,0.825,0.063,0.056,0.063,0.075,0.056,0.05,0.05,0.075,0.05,0.05,0.05,0.05,0.069,0.831,0.325,0.138,0.05,0.075,0.125,0.544,0.319,0.325,0.175,0.2,0.144,0.281,0.044,0.219,0.175,0.063,0.188,0.044,0.069,0.05,0.281,0.263,0.325,0.225,0.331,0.169,0.481,0.306,0.275,0.438,0.188,0.362,0.925
6001260509,7625,Consumption,30/8/19,No,0.625,0.319,0.069,0.056,0.075,0.05,0.05,0.05,0.05,0.075,0.05,0.094,0.05,0.088,0.95,0.487,0.563,0.713,0.663,0.181,0.35,0.444,0.3,0.175,0.188,0.075,0.05,0.237,0.212,0.056,0.113,0.131,0.081,0.237,0.069,0.056,0.237,0.375,0.15,0.15,0.175,0.281,0.113,0.225,0.319,0.356,0.219,0.487
6001260509,7625,Consumption,31/8/19,No,0.237,1.412,0.181,0.838,0.063,0.056,0.056,0.075,0.056,0.05,0.056,0.056,0.075,0.056,0.05,0.05,0.219,1.094,0.113,0.563,0.069,0.35,0.156,0.175,0.194,0.175,0.163,0.188,0.169,0.219,0.188,0.194,0.175,0.194,0.175,0.169,0.188,0.144,0.694,0.325,0.35,0.344,0.219,0.663,0.431,0.375,0.331,0.325
6001260509,7625,Consumption,1/9/19,No,0.3,0.65,0.206,0.175,0.175,0.194,0.169,0.175,0.181,0.181,0.169,0.175,0.181,0.169,0.175,0.188,0.169,0.169,0.194,0.388,0.319,0.287,0.2,0.869,0.394,0.956,0.319,0.513,0.925,0.838,0.606,0.362,0.237,0.675,0.181,0.2,0.456,0.506,0.831,0.338,0.281,0.531,0.338,0.444,0.306,0.35,0.412,0.287
6001260509,7625,Consumption,2/9/19,No,0.969,0.706,0.863,0.063,0.1,0.088,0.05,0.056,0.075,0.05,0.05,0.075,0.056,0.05,0.869,0.225,0.269,0.088,0.063,0.2,0.169,0.169,0.381,0.3,0.25,0.194,0.094,0.063,0.294,0.056,0.075,0.063,0.056,0.063,0.05,0.287,0.55,1.031,0.281,0.263,0.531,0.256,0.237,0.231,0.269,0.25,0.563,0.256
6001260509,7625,Consumption,3/9/19,No,0.844,0.481,0.65,0.075,0.069,0.05,0.069,0.056,0.05,0.069,0.056,0.05,0.063,0.056,0.281,0.219,0.275,0.069,0.106,0.125,0.381,0.206,0.081,0.119,0.669,0.063,0.113,0.138,0.094,0.119,0.075,0.225,0.088,0.05,0.075,0.075,0.325,0.169,0.144,0.225,0.375,0.394,0.219,0.181,0.644,0.775,0.338,0.063
6001260509,7625,Consumption,4/9/19,No,0.081,0.05,0.056,0.069,0.056,0.063,0.05,0.05,0.069,0.075,0.075,0.081,0.056,0.05,0.925,0.594,0.444,0.119,0.287,0.313,0.369,0.431,0.4,0.481,0.3,0.244,0.388,0.219,0.237,0.237,0.219,0.181,0.181,0.181,0.175,0.381,0.381,0.306,0.244,0.419,0.237,0.25,0.181,0.294,0.144,0.094,0.638,0.819
6001260509,7625,Consumption,5/9/19,No,0.088,0.056,0.094,0.081,0.075,0.05,0.069,0.05,0.063,0.056,0.05,0.063,0.05,0.069,0.794,0.188,0.237,0.081,0.063,0.063,0.175,0.306,0.231,0.075,0.056,0.05,0.169,0.163,0.2,0.2,0.156,0.263,0.106,0.075,0.05,0.075,0.138,0.519,0.663,0.237,0.194,0.169,0.644,0.181,0.219,0.15,0.719,0.869
6001260509,7625,Consumption,6/9/19,No,0.094,0.081,0.069,0.088,0.069,0.075,0.069,0.063,0.081,0.063,0.075,0.069,0.063,0.081,0.744,0.144,0.169,0.069,0.125,0.475,0.356,0.319,0.256,0.263,0.131,0.362,0.138,0.069,0.138,0.237,0.181,0.194,0.175,0.1,0.169,0.25,0.056,0.069,0.05,0.044,0.219,0.431,0.369,0.188,0.181,0.25,0.412,0.231
6001260509,7625,Consumption,7/9/19,No,0.181,0.669,0.588,0.788,0.125,0.088,0.05,0.056,0.063,0.069,0.056,0.056,0.075,0.525,0.163,0.206,0.231,0.194,0.706,0.212,0.175,0.094,0.244,0.2,0.212,0.425,0.294,0.313,0.188,0.169,0.188,0.194,0.175,0.175,0.194,0.175,0.175,0.194,0.175,0.169,0.169,0.194,0.175,0.169,0.481,0.425,0.206,0.381
6001260509,7625,Consumption,8/9/19,No,0.531,0.681,0.813,0.063,0.056,0.088,0.138,0.069,0.075,0.056,0.05,0.075,0.05,0.05,0.05,0.063,0.069,0.044,0.05,0.775,0.35,0.306,0.181,0.131,0.081,0.044,0.075,0.05,0.05,0.056,0.063,0.05,0.05,0.106,0.119,0.069,0.4,0.688,0.344,0.494,0.406,0.606,0.406,0.331,0.344,0.563,0.313,0.338
6001260509,7625,Consumption,9/9/19,No,0.581,0.875,0.644,0.988,0.194,0.181,0.181,0.175,0.206,0.175,0.188,0.231,0.237,0.206,1.094,0.431,0.569,0.944,0.463,0.344,0.362,0.425,0.494,0.425,0.588,0.344,0.169,0.394,0.475,0.306,0.419,0.35,0.175,0.4,0.206,0.575,0.45,0.394,0.263,0.412,0.513,0.313,0.394,0.3,0.875,0.994,0.825,0.6
6001260509,7625,Consumption,10/9/19,No,0.181,0.194,0.175,0.169,0.169,0.194,0.175,0.175,0.181,0.181,0.175,0.169,0.181,0.181,1.069,0.375,0.588,0.194,0.181,0.263,0.513,0.738,0.681,0.294,0.181,0.163,0.169,0.188,0.438,0.338,0.319,0.4,0.2,0.3,0.225,0.269,0.725,0.644,1.194,0.425,0.563,0.869,0.338,0.294,0.319,0.8,0.25,0.575
6001260509,7625,Consumption,11/9/19,No,0.556,0.35,0.063,0.05,0.056,0.081,0.056,0.05,0.056,0.069,0.056,0.056,0.05,0.088,0.425,0.263,0.444,0.231,0.244,0.131,0.212,0.325,0.2,0.206,0.1,0.306,0.069,0.125,0.131,0.156,0.131,0.212,0.063,0.069,0.063,0.069,0.237,0.212,0.181,0.25,0.294,0.281,0.181,0.319,0.269,0.206,0.275,0.088
6001260509,7625,Consumption,12/9/19,No,0.544,0.819,0.075,0.056,0.056,0.063,0.05,0.05,0.069,0.044,0.056,0.063,0.05,0.1,0.35,0.212,0.169,0.05,0.081,0.219,0.175,0.269,0.188,0.063,0.063,0.113,0.15,0.144,0.156,0.069,0.056,0.069,0.119,0.144,0.144,0.144,0.513,0.619,0.419,0.188,0.206,0.287,0.394,0.306,0.144,0.606,0.325,0.619
6001260509,7625,Consumption,13/9/19,No,0.063,0.063,0.056,0.044,0.056,0.069,0.05,0.05,0.063,0.05,0.1,0.081,0.044,0.044,0.269,0.25,0.144,0.175,0.756,0.212,0.081,0.538,0.269,0.256,0.231,0.175,0.175,0.194,0.175,0.244,0.588,1.019,0.819,0.975,0.519,0.25,0.55,0.306,0.638,0.331,0.4,0.538,0.3,0.35,0.394,0.319,0.294,0.313
6001260509,7625,Consumption,14/9/19,No,0.931,0.388,0.95,0.194,0.175,0.194,0.175,0.175,0.188,0.175,0.175,0.169,0.188,0.175,0.169,0.188,0.175,0.181,1.069,0.319,0.394,0.544,0.319,0.1,0.113,0.15,0.106,0.088,0.069,0.094,0.088,0.056,0.081,0.056,0.069,0.056,0.388,0.256,0.188,0.212,0.438,0.181,0.206,0.163,0.113,0.206,0.244,0.331
6001260509,7625,Consumption,15/9/19,No,0.681,0.306,0.688,0.088,0.063,0.063,0.069,0.05,0.075,0.056,0.075,0.063,0.088,0.188,0.169,0.206,0.244,0.788,0.306,0.356,0.275,0.412,0.406,0.319,0.306,0.225,0.25,0.188,0.738,0.738,0.506,0.175,0.194,0.175,0.188,0.188,0.638,0.731,0.319,0.406,0.538,0.381,0.412,0.381,0.419,0.463,0.725,0.519
6001260509,7625,Consumption,16/9/19,No,0.738,0.2,0.181,0.188,0.188,0.175,0.194,0.175,0.219,0.2,0.175,0.169,0.2,0.319,0.994,0.35,0.244,0.175,0.088,0.15,0.569,0.281,0.356,0.269,0.287,0.269,0.325,0.319,0.325,0.563,0.294,0.194,0.175,0.175,0.163,0.55,0.813,0.45,0.369,0.394,0.412,0.575,0.538,0.481,0.444,0.531,0.556,0.381
6001260509,7625,Consumption,17/9/19,No,0.75,0.188,0.181,0.169,0.169,0.194,0.169,0.163,0.169,0.194,0.169,0.169,0.163,0.313,1.037,0.287,0.05,0.05,0.069,0.094,0.313,0.263,0.144,0.15,0.2,0.081,0.081,0.144,0.388,0.175,0.094,0.05,0.075,0.05,0.05,0.069,0.056,0.406,0.319,0.219,0.388,0.225,0.406,0.181,0.2,0.306,0.444,0.963
6001260509,7625,Consumption,18/9/19,No,0.769,0.225,0.063,0.094,0.05,0.069,0.075,0.1,0.063,0.056,0.088,0.05,0.056,0.056,0.881,0.275,0.35,0.075,0.069,0.094,0.212,0.25,0.344,0.156,0.063,0.275,0.2,0.156,0.219,0.144,0.163,0.106,0.069,0.075,0.056,0.075,0.113,0.706,0.569,0.331,0.287,0.525,0.181,0.169,0.206,0.231,0.281,0.194
6001260509,7625,Consumption,19/9/19,No,0.306,0.487,0.775,0.094,0.081,0.05,0.05,0.069,0.056,0.05,0.05,0.081,0.088,0.056,0.263,0.306,0.163,0.075,0.188,0.263,0.163,0.388,0.125,0.056,0.563,0.231,0.131,0.212,0.094,0.125,0.056,0.075,0.075,0.075,0.231,0.256,0.287,0.169,0.237,0.475,0.194,0.319,0.2,0.219,0.269,0.212,0.206,0.45
6001260509,7625,Consumption,20/9/19,No,0.706,0.369,0.55,0.088,0.056,0.075,0.081,0.081,0.081,0.056,0.075,0.056,0.069,0.056,0.2,0.138,0.219,0.075,0.369,0.5,0.1,0.075,0.919,0.175,0.194,0.281,0.237,0.181,0.106,0.163,0.106,0.1,0.069,0.088,0.306,0.144,0.362,0.194,0.138,0.144,0.113,0.125,0.244,0.119,0.231,0.294,0.206,0.2
6001260509,7625,Consumption,21/9/19,No,0.544,0.706,0.4,0.069,0.075,0.069,0.063,0.125,0.069,0.069,0.063,0.063,0.075,0.056,0.069,0.069,0.056,0.194,0.881,0.369,0.212,0.281,0.412,0.169,0.106,0.106,0.069,0.081,0.081,0.069,0.075,0.088,0.05,0.1,0.05,0.094,0.075,0.294,0.5,0.681,0.188,0.3,0.3,0.65,0.381,0.212,0.269,0.156
6001260509,7625,Consumption,22/9/19,No,0.644,0.606,0.25,0.063,0.069,0.063,0.056,0.069,0.063,0.05,0.056,0.069,0.056,0.1,0.081,0.056,0.1,0.344,0.888,0.225,0.188,0.456,0.256,0.275,0.181,0.069,0.081,0.063,0.069,0.088,0.069,0.081,0.313,0.181,0.1,0.206,0.494,0.325,0.163,0.313,0.344,0.231,0.181,0.2,0.275,0.362,0.731,0.95
6001260509,7625,Consumption,23/9/19,No,0.744,0.831,0.069,0.088,0.056,0.063,0.075,0.063,0.069,0.081,0.081,0.075,0.069,0.106,0.138,0.388,0.094,0.188,0.138,0.244,0.113,0.775,0.231,0.388,0.25,0.144,0.156,0.406,0.144,0.069,0.075,0.075,0.081,0.206,0.125,0.206,0.125,0.219,0.287,0.3,0.362,0.219,0.275,0.331,0.231,0.244,0.344,0.194
6001260509,7625,Consumption,24/9/19,No,1.031,0.769,0.544,0.331,0.056,0.081,0.05,0.05,0.063,0.069,0.056,0.05,0.075,0.056,0.05,0.338,0.269,0.212,0.381,0.106,0.069,0.05,0.063,0.119,0.3,0.106,0.138,0.1,0.081,0.325,0.237,0.156,0.275,0.138,0.119,0.263,0.194,0.481,0.638,0.362,0.394,0.275,0.369,0.244,0.281,0.15,0.644,0.163
6001260509,7625,Consumption,25/9/19,No,0.525,0.844,0.069,0.056,0.075,0.056,0.05,0.075,0.044,0.05,0.069,0.056,0.05,0.069,0.794,0.225,0.138,0.075,0.212,0.694,0.231,0.275,0.181,0.175,0.475,0.406,0.269,0.463,0.356,0.263,0.194,0.125,0.313,0.5,0.056,0.075,0.219,0.65,0.444,0.244,0.338,0.144,0.125,0.475,0.35,0.2,0.412,1.106
6001260509,7625,Consumption,26/9/19,No,0.756,0.362,0.544,0.075,0.056,0.056,0.063,0.056,0.05,0.056,0.063,0.056,0.05,0.15,0.281,0.25,0.094,0.063,0.219,0.088,0.206,0.369,0.313,0.313,0.212,0.287,0.15,0.15,0.181,0.169,0.075,0.063,0.056,0.138,0.063,0.094,0.294,0.212,0.269,0.131,0.212,0.694,0.175,0.188,0.275,0.225,0.194,0.344
6001260509,7625,Consumption,27/9/19,No,0.456,0.463,0.913,0.156,0.075,0.069,0.056,0.069,0.056,0.056,0.081,0.094,0.088,0.063,0.106,0.119,0.444,0.738,0.237,0.125,0.463,0.9,0.563,0.431,0.119,0.063,0.044,0.069,0.05,0.069,0.05,0.056,0.044,0.05,0.063,0.044,0.05,0.069,0.044,0.038,0.069,0.044,0.044,0.063,0.05,0.05,0.05,0.063
6001260509,7625,Consumption,28/9/19,No,0.05,0.05,0.075,0.044,0.05,0.056,0.056,0.05,0.05,0.069,0.05,0.088,0.063,0.075,0.044,0.05,0.069,0.044,0.05,0.063,0.056,0.044,0.056,0.063,0.044,0.063,0.063,0.044,0.063,0.05,0.044,0.075,0.044,0.056,0.106,0.056,0.063,0.05,0.056,0.063,0.05,0.056,0.056,0.044,0.063,0.056,0.05,0.056
6001260509,7625,Consumption,29/9/19,No,0.056,0.05,0.05,0.063,0.044,0.05,0.069,0.044,0.044,0.069,0.044,0.056,0.044,0.075,0.088,0.063,0.063,0.044,0.069,0.05,0.044,0.069,0.044,0.05,0.069,0.044,0.05,0.069,0.044,0.069,0.05,0.056,0.063,0.05,0.125,0.531,0.506,0.719,0.356,0.425,0.469,0.65,0.244,0.381,0.706,0.331,0.306,0.581
6001260509,7625,Consumption,30/9/19,No,0.806,0.481,0.744,0.175,0.169,0.194,0.169,0.169,0.181,0.169,0.181,0.181,0.219,0.181,0.906,0.494,0.275,0.181,0.175,0.281,0.269,0.456,0.619,0.306,0.425,0.3,0.338,0.225,0.237,0.3,0.506,0.319,0.175,0.194,0.169,0.888,0.619,0.575,0.263,0.388,0.369,0.463,0.269,0.287,0.419,0.375,0.419,0.344
6001260509,7625,Consumption,1/10/19,No,0.388,0.55,0.55,0.8,0.2,0.163,0.212,0.169,0.181,0.212,0.219,0.594,0.219,0.231,1.081,0.456,0.356,0.294,0.175,0.331,0.306,0.3,0.231,0.181,0.287,0.369,0.306,0.494,0.4,0.225,0.1,0.044,0.075,0.05,0.069,0.056,0.369,0.088,0.275,0.212,0.4,0.237,0.156,0.206,0.469,0.281,0.188,0.206
6001260509,7625,Consumption,2/10/19,No,0.369,0.531,0.725,0.1,0.081,0.081,0.05,0.069,0.05,0.063,0.056,0.044,0.063,0.075,0.938,0.281,0.056,0.05,0.069,0.081,0.175,0.169,0.231,0.106,0.306,0.463,0.094,0.156,0.175,0.15,0.05,0.081,0.075,0.075,0.056,0.406,0.169,0.356,0.25,0.287,0.225,0.287,0.219,0.575,0.206,0.369,0.212,0.181
6001260509,7625,Consumption,3/10/19,No,0.256,0.713,0.956,0.231,0.194,0.206,0.175,0.194,0.194,0.169,0.212,0.163,0.2,0.188,0.263,0.356,0.362,0.688,0.313,0.669,0.181,0.219,0.212,0.388,0.406,0.181,0.806,0.431,0.331,0.212,0.106,0.119,0.056,0.094,0.1,0.05,0.325,0.694,0.569,0.388,0.263,0.25,0.237,0.375,0.256,0.412,0.281,0.206
6001260509,7625,Consumption,4/10/19,No,0.113,0.256,0.638,0.638,0.256,0.081,0.056,0.075,0.056,0.075,0.069,0.163,0.094,0.075,0.169,0.131,0.15,0.063,0.1,0.225,0.325,0.156,0.156,0.088,0.175,0.088,0.313,0.075,0.05,0.181,0.3,0.425,0.069,0.069,0.119,0.275,0.325,0.681,0.281,0.206,0.287,0.219,0.394,0.281,0.15,0.106,0.675,0.688
6001260509,7625,Consumption,5/10/19,No,0.381,0.075,0.063,0.081,0.056,0.056,0.069,0.056,0.05,0.069,0.05,0.05,0.069,0.056,0.056,0.481,0.287,0.719,0.294,0.588,0.212,0.063,0.075,0.069,0.1,0.05,0.05,0.075,0.069,0.088,0.081,0.05,0.075,0.044,0.069,0.05,0.131,0.05,0.075,0.044,0.438,0.219,0.344,0.313,0.175,0.125,0.125,0.281
6001260509,7625,Consumption,6/10/19,No,0.088,0.819,0.106,0.756,0,0,0.069,0.069,0.05,0.075,0.05,0.075,0.05,0.106,0.075,0.075,0.056,0.069,0.3,0.481,0.631,0.069,0.081,0.269,0.269,0.2,0.156,0.138,0.106,0.063,0.05,0.069,0.056,0.063,0.063,0.05,0.069,0.056,0.706,0.775,0.4,0.244,0.325,0.237,0.212,0.244,0.231,0.188
6001260509,7625,Consumption,7/10/19,No,0.294,0.369,0.531,0.619,0.081,0.063,0.075,0.056,0.075,0.05,0.069,0.056,0.056,0.063,0.7,0.125,0.231,0.069,0.063,0.063,0.144,0.194,0.456,0.2,0.175,0.519,0.331,0.394,0.106,0.056,0.188,0.15,0.175,0.075,0.088,0.138,0.388,0.119,0.294,0.237,0.2,0.219,0.219,0.231,0.381,0.212,0.4,0.788
6001260509,7625,Consumption,8/10/19,No,0.494,0.419,0.075,0.063,0.075,0.044,0.088,0.05,0.069,0.069,0.044,0.075,0.05,0.094,0.825,0.362,0.094,0.069,0.05,0.075,0.063,0.119,0.294,0.1,0.138,0.356,0.2,0.175,0.081,0.081,0.069,0.056,0.056,0.163,0.206,0.075,0.194,0.138,0.85,0.419,0.419,0.206,0.244,0.169,0.362,0.2,0.525,0.469
6001260509,7625,Consumption,9/10/19,No,0.719,0.538,0.35,0.069,0.056,0.05,0.063,0.063,0.05,0.056,0.056,0.05,0.063,0.081,1.013,0.444,0.125,0.05,0.125,0.075,0.231,0.313,0.237,0.2,0.206,0.225,0.463,0.744,0.25,0.138,0.231,0.381,0.188,0.206,0.294,0.156,0.269,0.212,0.125,0.269,0.281,0.319,0.138,0.106,0.169,0.344,0.181,0.925
6001260509,7625,Consumption,10/10/19,No,0.231,0.656,0.081,0.056,0.063,0.056,0.05,0.063,0.05,0.05,0.069,0.05,0.094,0.1,0.144,0.275,0.181,0.069,0.056,0.263,0.25,0.2,0.263,0.237,0.25,0.656,1.281,0.2,0.237,0.375,0.169,0.15,0.169,0.106,0.1,0.469,0.212,0.525,0.275,0.381,0.569,0.394,0.188,0.375,0.313,0.369,0.194,0.35
6001260509,7625,Consumption,11/10/19,No,0.575,0.531,0.381,0.075,0.056,0.05,0.069,0.056,0.056,0.063,0.075,0.081,0.075,0.056,0.094,0.106,0.194,0.169,0.069,0.138,0.419,0.463,0.169,0.412,0.269,0.306,0.181,0.331,0.494,0.169,0.156,0.106,0.075,0.144,0.319,0.256,0.325,0.287,0.212,0.331,0.212,0.113,0.269,0.281,0.2,0.394,0.206,0.119
6001260509,7625,Consumption,12/10/19,No,0.469,0.763,0.438,0.513,0.063,0.075,0.05,0.069,0.044,0.05,0.075,0.05,0.05,0.063,0.05,0.044,0.081,0.069,0.287,0.231,0.069,0.25,0.106,0.144,0.1,0.1,0.075,0.075,0.088,0.069,0.069,0.081,0.069,0.069,0.088,0.306,0.2,0.913,0.256,0.35,0.306,0.287,0.269,0.331,0.175,0.119,0.094,0.325
6001260509,7625,Consumption,13/10/19,No,0.25,1.169,0.131,0.75,0.088,0.056,0.075,0.056,0.113,0.075,0.05,0.075,0.056,0.481,0.138,0.113,0.063,0.731,0.2,0.25,0.287,0.156,0.106,0.194,0.188,0.231,0.081,0.056,0.069,0.063,0.075,0.063,0.175,0.15,0.219,0.388,0.2,0.075,0.25,0.194,0.319,0.2,0.256,0.144,0.194,0.294,0.663,1.075
6001260509,7625,Consumption,14/10/19,No,0.138,0.081,0.088,0.075,0.069,0.069,0.081,0.05,0.088,0.05,0.075,0.069,0.056,0.113,0.656,0.269,0.106,0.056,0.063,0.063,0.056,0.056,0.056,0.063,0.056,0.069,0.05,0.069,0.05,0.069,0.056,0.069,0.056,0.056,0.05,0.069,0.05,0.125,0.175,0.2,0.244,0.231,0.144,0.138,0.163,0.3,0.175,0.269
6001260509,7625,Consumption,15/10/19,No,0.756,0.8,0.069,0.075,0.056,0.069,0.05,0.069,0.056,0.056,0.056,0.056,0.069,0.05,0.788,0.113,0.075,0.05,0.069,0.05,0.063,0.056,0.05,0.069,0.044,0.069,0.05,0.069,0.094,0.075,0.069,0.056,0.119,0.063,0.063,0.063,0.063,0.688,0.469,0.356,0.231,0.2,0.156,0.206,0.15,0.219,0.119,0.094
6001260509,7625,Consumption,16/10/19,No,0.094,0.237,0.075,0.063,0.063,0.056,0.069,0.05,0.075,0.05,0.075,0.094,0.081,0.056,0.319,0.606,0.069,0.069,0.05,0.069,0.05,0.069,0.05,0.069,0.05,0.069,0.056,0.063,0.056,0.063,0.063,0.056,0.063,0.05,0.069,0.05,0.075,0.481,0.125,0.719,0.362,0.681,0.181,0.325,0.219,0.269,0.656,0.456
6001260509,7625,Consumption,17/10/19,No,0.769,0.1,0.056,0.075,0.063,0.056,0.075,0.063,0.069,0.056,0.056,0.069,0.063,0.05,0.181,0.188,0.069,0.069,0.063,0.056,0.056,0.075,0.056,0.056,0.081,0.056,0.063,0.075,0.063,0.063,0.075,0.056,0.075,0.069,0.063,0.081,0.419,0.819,0.406,0.2,0.206,0.25,0.231,0.25,0.25,0.338,0.237,0.231
6001260509,7625,Consumption,18/10/19,No,0.381,0.513,0.788,0.081,0.081,0.163,0.1,0.081,0.063,0.075,0.056,0.094,0.088,0.069,0.438,0.2,0.119,0.412,0.138,0.131,0.65,0.306,0.356,0.594,0.35,0.4,0.294,0.3,0.412,0.269,0.313,0.287,0.25,0.175,0.2,0.25,0.269,0.513,0.231,0.425,0.4,0.275,0.306,0.331,0.338,0.388,0.338,0.319
6001260509,7625,Consumption,19/10/19,No,0.369,0.463,0.819,0.906,0.206,0.175,0.188,0.175,0.181,0.188,0.175,0.175,0.181,0.175,0.181,0.25,0.356,0.188,0.3,0.075,0.1,0.212,0.1,0.212,0.1,0.106,0.644,0.569,0.45,0.294,0.25,0.181,0.194,0.338,0.325,0.219,0.313,0.275,0.194,0.119,0.744,0.275,0.094,0.131,0.163,0.2,0.4,0.825
6001260509,7625,Consumption,20/10/19,No,0.563,0.344,0.069,0.063,0.056,0.075,0.05,0.063,0.069,0.063,0.069,0.069,0.056,0.069,0.069,0.05,0.069,0.069,0.25,0.881,0.106,0.144,0.069,0.081,0.056,0.05,0.075,0.05,0.063,0.231,0.463,0.175,0.131,0.069,0.231,0.188,0.275,0.1,0.237,0.281,0.188,0.35,0.119,0.287,0.119,0.563,0.338,0.744
6001260509,7625,Consumption,21/10/19,No,0.081,0.069,0.05,0.075,0.05,0.063,0.063,0.056,0.069,0.056,0.05,0.069,0.044,0.056,0.95,0.219,0.1,0.075,0.088,0.081,0.069,0.05,0.069,0.044,0.069,0.05,0.056,0.069,0.05,0.075,0.056,0.069,0.05,0.075,0.05,0.075,0.05,0.338,0.181,0.212,0.338,0.219,0.244,0.225,0.244,0.237,0.606,0.906
6001260509,7625,Consumption,22/10/19,No,0.125,0.075,0.056,0.069,0.056,0.094,0.081,0.056,0.069,0.056,0.063,0.063,0.05,0.094,0.806,0.113,0.063,0.075,0.063,0.05,0.069,0.05,0.063,0.069,0.056,0.069,0.056,0.063,0.056,0.063,0.063,0.069,0.063,0.063,0.075,0.056,0.075,0.6,0.631,0.269,0.263,0.419,0.175,0.188,0.188,0.281,0.181,0.15
6001260509,7625,Consumption,23/10/19,No,0.656,0.269,0.744,0.081,0.069,0.069,0.069,0.063,0.081,0.106,0.081,0.056,0.075,0.056,0.65,0.375,0.063,0.063,0.05,0.069,0.05,0.069,0.056,0.069,0.056,0.069,0.1,0.081,0.063,0.069,0.063,0.063,0.05,0.063,0.063,0.056,0.075,0.188,0.25,0.138,0.25,0.181,0.338,0.212,0.231,0.275,0.294,0.231
6001260509,7625,Consumption,24/10/19,No,0.388,0.538,0.138,0.331,0.769,0.688,0.575,0.131,0.063,0.056,0.088,0.056,0.081,0.056,0.125,0.131,0.075,0.056,0.069,0.056,0.063,0.063,0.113,0.081,0.056,0.069,0.05,0.063,0.056,0.075,0.088,0.081,0.081,0.056,0.081,0.069,0.244,0.463,0.669,0.169,0.206,0.237,0.256,0.212,0.231,0.225,0.206,0.675
6001260509,7625,Consumption,25/10/19,No,0.875,0.094,0.106,0.069,0.094,0.088,0.075,0.094,0.081,0.081,0.088,0.075,0.081,0.069,0.131,0.15,0.088,0.219,0.575,0.144,0.188,0.075,0.138,0.069,0.081,0.1,0.081,0.1,0.25,0.212,0.169,0.2,0.181,0.188,0.25,0.381,0.306,0.2,0.656,0.35,0.325,0.331,0.338,0.35,0.375,0.338,0.45,0.431
